customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpending,AvgMonthlySpending,CLV,ServiceUsageScore,Tenure_0_12,Tenure_13_24,Tenure_25_48,Tenure_48_plus,Charges_Low,Charges_High,ContractRisk,SeniorCitizenFamily,Payment_0,Payment_1,Payment_2,Payment_3,Internet_0,Internet_1,Internet_2
6016-NXBNJ,1,0,0,0,35,1,0,2,0,0,0,0,0,0,1,1,3,19.15,638.0,0,670.25,18.228571428571428,670.25,0,0,0,1,0,1,0,2,0,False,False,False,True,False,False,True
9138-EFSMO,1,0,1,1,26,1,0,1,0,0,0,0,0,1,1,0,0,78.95,2034.25,0,2052.7000000000003,78.24038461538461,2052.7000000000003,1,0,0,1,0,0,0,2,0,True,False,False,False,False,True,False
0576-WNXXC,1,1,1,0,27,1,1,1,0,1,1,0,0,1,0,1,2,95.55,2510.2,1,2579.85,92.97037037037036,2579.85,3,0,0,1,0,0,1,3,1,False,False,True,False,False,True,False
4632-XJMEX,1,0,0,1,53,1,0,0,1,1,0,1,0,0,1,0,1,62.85,3419.5,0,3331.05,64.51886792452831,3331.05,3,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
8910-LEDAG,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2427.35,0,2432.7,71.39264705882353,2432.7,0,0,0,1,0,0,0,3,1,False,True,False,False,False,True,False
3452-GWUIN,0,1,1,0,19,1,1,1,0,0,0,0,1,1,0,1,2,94.95,1760.25,0,1804.05,92.64473684210526,1804.05,2,0,1,0,0,0,1,3,1,False,False,True,False,False,True,False
2716-GFZOR,1,0,1,0,43,1,0,1,1,1,1,0,0,0,0,1,1,86.1,3551.65,0,3702.2999999999997,82.59651162790698,3702.2999999999997,3,0,0,1,0,0,0,3,0,False,True,False,False,False,True,False
3724-UCSHY,1,0,1,1,6,1,0,2,0,0,0,0,0,0,0,0,3,19.55,122.9,0,117.30000000000001,20.483333333333334,117.30000000000001,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
8626-XHBIE,1,0,0,1,56,1,1,2,0,0,0,0,0,0,2,1,3,24.8,1424.2,0,1388.8,25.432142857142857,1388.8,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
4628-CTTLA,1,0,0,0,57,0,0,0,0,1,0,0,1,0,0,1,2,39.3,2111.45,1,2240.1,37.04298245614035,2240.1,2,0,0,0,1,0,0,3,0,False,False,True,False,True,False,False
3192-LNKRK,1,0,1,1,34,1,0,1,0,0,1,0,1,0,0,1,3,84.05,2909.95,0,2857.7,85.58676470588235,2857.7,2,0,0,1,0,0,0,3,0,False,False,False,True,False,True,False
4439-YRNVD,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,2,36.25,374.0,0,362.5,37.4,362.5,2,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
2876-VBBBL,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,20.25,20.25,1,20.25,20.25,20.25,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
6834-NXDCA,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,2,23.9,300.8,1,310.7,23.138461538461538,310.7,0,0,1,0,0,1,0,3,0,False,False,True,False,True,False,False
2208-UGTGR,1,0,0,0,56,1,1,1,0,1,0,0,1,1,0,0,2,98.6,5581.05,0,5521.599999999999,99.66160714285715,5521.599999999999,3,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
3005-TYFRD,0,0,1,0,55,1,1,1,0,1,1,0,1,1,0,1,1,103.65,5676.65,0,5700.75,103.21181818181817,5700.75,4,0,0,0,1,0,1,3,0,False,True,False,False,False,True,False
8670-MEFCP,0,0,1,1,36,1,1,0,1,1,1,1,1,1,2,1,1,92.9,3379.25,0,3344.4,93.86805555555556,3344.4,6,0,0,1,0,0,1,1,0,False,True,False,False,True,False,False
3079-BCHLN,1,0,1,0,47,1,0,2,0,0,0,0,0,0,1,0,0,19.9,942.95,0,935.3,20.06276595744681,935.3,0,0,0,1,0,1,0,2,0,True,False,False,False,False,False,True
7777-UNYHB,0,0,1,1,12,1,0,2,0,0,0,0,0,0,0,1,1,20.1,232.4,0,241.20000000000002,19.366666666666667,241.20000000000002,0,1,0,0,0,1,0,3,0,False,True,False,False,False,False,True
5597-GLBUC,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,2,85.45,85.45,1,85.45,85.45,85.45,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
7278-CKDNC,1,1,0,0,24,1,1,1,0,1,0,0,0,0,0,1,2,80.5,2088.45,0,1932.0,87.01875,1932.0,1,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
2748-MYRVK,0,0,0,0,63,1,1,1,0,1,0,0,1,1,1,0,0,99.9,6137.0,1,6293.700000000001,97.41269841269842,6293.700000000001,3,0,0,0,1,0,1,2,0,True,False,False,False,False,True,False
8450-UYIBU,0,1,0,0,35,0,0,0,0,0,1,0,1,0,0,1,2,39.85,1434.6,0,1394.75,40.988571428571426,1394.75,2,0,0,1,0,0,0,3,0,False,False,True,False,True,False,False
2969-VAPYH,0,0,0,0,67,1,0,0,1,1,0,1,0,0,1,0,1,60.5,3870.0,0,4053.5,57.76119402985075,4053.5,3,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
4822-YCXMX,1,0,0,0,25,1,1,1,0,0,0,0,0,1,0,1,2,84.8,2043.45,1,2120.0,81.738,2120.0,1,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
7181-OQCUT,1,0,0,0,21,1,1,1,1,0,1,0,1,1,0,0,3,103.85,2215.0,0,2180.85,105.47619047619048,2180.85,4,0,1,0,0,0,1,3,0,False,False,False,True,False,True,False
8474-UMLNT,0,0,0,0,13,1,0,0,1,1,0,1,0,1,0,0,0,67.8,842.25,0,881.4,64.78846153846153,881.4,4,0,1,0,0,0,0,3,0,True,False,False,False,True,False,False
9821-POOTN,1,0,1,0,35,1,1,1,0,0,0,0,0,0,0,1,2,75.2,2576.2,1,2632.0,73.60571428571428,2632.0,0,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
3836-FZSDJ,1,1,1,0,71,1,1,2,0,0,0,0,0,0,2,0,0,24.85,1901.0,0,1764.3500000000001,26.774647887323944,1764.3500000000001,0,0,0,0,1,1,0,1,1,True,False,False,False,False,False,True
9142-XMYJH,0,0,0,0,29,1,0,2,0,0,0,0,0,0,0,0,1,19.35,601.6,0,561.1500000000001,20.7448275862069,561.1500000000001,0,0,0,1,0,1,0,3,0,False,True,False,False,False,False,True
6559-ILWKJ,1,0,1,0,71,0,0,0,0,1,0,0,1,1,2,0,2,49.35,3515.25,1,3503.85,49.51056338028169,3503.85,3,0,0,0,1,0,0,1,0,False,False,True,False,True,False,False
0187-QSXOE,1,1,1,0,7,1,0,1,0,0,0,0,1,1,0,1,2,89.0,605.45,0,623.0,86.49285714285715,623.0,2,1,0,0,0,0,0,3,1,False,False,True,False,False,True,False
7733-UDMTP,0,1,0,0,57,0,0,0,0,1,1,0,1,1,0,1,2,55.0,3094.05,0,3135.0,54.28157894736842,3135.0,4,0,0,0,1,0,0,3,0,False,False,True,False,True,False,False
2649-HWLYB,1,0,1,0,65,1,1,0,1,0,1,1,0,1,2,0,0,76.15,4929.55,0,4949.75,75.83923076923077,4949.75,4,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
5214-CHIWJ,1,0,0,0,27,1,0,2,0,0,0,0,0,0,1,0,3,20.3,595.05,0,548.1,22.038888888888888,548.1,0,0,0,1,0,1,0,2,0,False,False,False,True,False,False,True
4229-CZMLL,1,0,0,0,6,1,1,1,0,0,0,0,0,0,0,1,2,74.9,469.8,1,449.40000000000003,78.3,449.40000000000003,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
6904-JLBGY,0,1,0,0,72,1,1,1,1,1,1,1,1,1,2,1,1,117.35,8436.25,0,8449.199999999999,117.17013888888889,8449.199999999999,6,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
2465-BLLEU,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.75,19.75,0,19.75,19.75,19.75,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
1685-VAYJF,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,0,497.20000000000005,44.72727272727273,497.20000000000005,0,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
8874-EJNSR,1,0,1,1,39,1,1,2,0,0,0,0,0,0,2,0,3,25.2,987.95,0,982.8,25.33205128205128,982.8,0,0,0,1,0,1,0,1,0,False,False,False,True,False,False,True
6917-YACBP,0,1,0,0,59,1,1,1,1,1,1,0,0,0,0,1,2,89.75,5496.9,0,5295.25,93.16779661016949,5295.25,3,0,0,0,1,0,0,3,0,False,False,True,False,False,True,False
5049-MUBWG,1,0,0,0,26,1,0,0,1,0,0,1,1,1,1,0,0,75.0,1908.35,0,1950.0,73.39807692307691,1950.0,4,0,0,1,0,0,0,2,0,True,False,False,False,True,False,False
4223-WOZCM,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,49.95,107.1,0,99.9,53.55,99.9,1,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
0769-MURVM,0,0,1,1,72,0,0,0,1,1,1,1,1,1,2,0,0,65.7,4575.35,0,4730.400000000001,63.54652777777778,4730.400000000001,6,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
9253-VIFJQ,1,0,1,0,65,1,1,0,1,1,1,0,0,0,1,0,1,67.05,4309.55,0,4358.25,66.30076923076923,4358.25,3,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
7030-FZTFM,1,0,1,1,72,1,1,1,0,1,1,1,1,1,2,0,1,110.9,7922.75,0,7984.8,110.03819444444444,7984.8,5,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
9741-YLNTD,1,0,0,0,6,1,1,1,0,0,0,1,0,1,0,1,0,87.95,522.35,0,527.7,87.05833333333334,527.7,2,1,0,0,0,0,0,3,0,True,False,False,False,False,True,False
5917-RYRMG,1,1,0,0,32,1,0,2,0,0,0,0,0,0,1,0,1,19.8,587.7,0,633.6,18.365625,633.6,0,0,0,1,0,1,0,2,0,False,True,False,False,False,False,True
5120-ZBLAI,0,0,1,0,50,1,1,0,0,0,1,0,1,1,1,0,0,75.7,3876.2,0,3785.0,77.524,3785.0,3,0,0,0,1,0,0,2,0,True,False,False,False,True,False,False
1194-BHJYC,1,0,1,0,61,0,0,0,1,0,1,1,1,1,2,1,3,62.15,3778.85,0,3791.15,61.9483606557377,3791.15,5,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
3663-MITLP,0,0,0,0,15,1,0,1,0,1,1,0,1,1,0,1,2,101.25,1457.25,1,1518.75,97.15,1518.75,4,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
0906-QVPMS,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,0,115.15,8349.45,0,8290.800000000001,115.96458333333334,8290.800000000001,6,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
9025-ZRPVR,1,0,0,0,9,1,0,2,0,0,0,0,0,0,0,1,3,18.95,185.6,1,170.54999999999998,20.62222222222222,170.54999999999998,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
1905-OEILC,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.5,19.5,0,19.5,19.5,19.5,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
7858-GTZSP,0,0,0,0,12,1,1,1,0,0,0,0,0,1,0,1,2,86.55,1066.9,0,1038.6,88.90833333333335,1038.6,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
3285-UCQVC,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,1,28.6,973.55,1,1058.2,26.31216216216216,1058.2,1,0,0,1,0,1,0,3,0,False,True,False,False,True,False,False
6248-BSHKG,1,0,1,1,61,1,0,2,0,0,0,0,0,0,1,0,3,20.4,1226.45,0,1244.3999999999999,20.105737704918035,1244.3999999999999,0,0,0,0,1,1,0,2,0,False,False,False,True,False,False,True
4685-TFLLS,1,0,1,1,18,1,0,2,0,0,0,0,0,0,1,0,0,19.8,342.3,0,356.40000000000003,19.016666666666666,356.40000000000003,0,0,1,0,0,1,0,2,0,True,False,False,False,False,False,True
3470-BTGQO,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,985.05,0,958.65,46.90714285714286,958.65,0,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
1209-VFFOC,1,0,1,1,68,0,0,0,1,1,1,1,0,1,2,1,3,56.4,3948.45,0,3835.2,58.065441176470586,3835.2,5,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
8224-DWCKX,1,1,0,0,12,1,1,1,0,0,0,0,0,0,0,1,1,73.3,828.05,0,879.5999999999999,69.00416666666666,879.5999999999999,0,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
5482-PLVPE,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,24.35,41.85,1,48.7,20.925,48.7,0,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
4553-DVPZG,0,0,1,0,62,1,1,1,0,0,1,0,1,1,0,1,2,101.35,6164.7,0,6283.7,99.43064516129031,6283.7,3,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
4902-OHLSK,0,1,0,0,29,1,1,1,0,0,0,1,1,1,0,0,2,98.65,2862.75,1,2860.8500000000004,98.71551724137932,2860.8500000000004,3,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
6917-IAYHD,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,33.6,33.6,0,33.6,33.6,33.6,2,1,0,0,0,1,0,3,0,False,False,False,True,True,False,False
0495-ZBNGW,1,1,1,0,5,1,1,1,0,0,1,0,0,0,0,1,0,79.9,343.95,1,399.5,68.78999999999999,399.5,1,1,0,0,0,0,0,3,1,True,False,False,False,False,True,False
8620-RJPZN,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,20.7,20.7,0,20.7,20.7,20.7,0,1,0,0,0,1,0,3,0,False,False,True,False,False,False,True
7572-KPVKK,1,0,0,1,62,1,1,1,0,0,1,1,1,1,2,1,2,104.05,6590.5,0,6451.099999999999,106.29838709677419,6451.099999999999,4,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
2642-MAWLJ,0,0,1,1,36,1,0,2,0,0,0,0,0,0,2,0,0,20.25,717.95,0,729.0,19.943055555555556,729.0,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,True
2357-COQEK,0,1,0,0,28,1,1,1,0,0,1,1,1,1,0,1,2,103.3,2890.65,1,2892.4,103.2375,2892.4,4,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
7103-ZGVNT,0,0,1,1,69,1,1,0,1,1,0,1,1,0,1,0,1,73.7,4885.85,0,5085.3,70.80942028985508,5085.3,4,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
3737-GCSPV,0,0,1,0,11,1,1,1,1,0,0,1,1,0,0,1,1,96.2,1222.05,1,1058.2,111.09545454545454,1058.2,3,1,0,0,0,0,1,3,0,False,True,False,False,False,True,False
2027-WKXMW,0,0,1,0,63,1,1,1,0,1,1,1,1,1,0,1,2,108.75,6871.7,0,6851.25,109.07460317460317,6851.25,5,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
7137-NAXML,1,0,0,0,23,1,0,2,0,0,0,0,0,0,1,0,0,20.15,405.6,0,463.45,17.63478260869565,463.45,0,0,1,0,0,1,0,2,0,True,False,False,False,False,False,True
2428-ZMCTB,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,0,1,19.75,208.25,0,197.5,20.825,197.5,0,1,0,0,0,1,0,3,0,False,True,False,False,False,False,True
2961-VNFKL,0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,1,1,25.95,1801.9,0,1842.45,25.378873239436622,1842.45,0,0,0,0,1,1,0,1,0,False,True,False,False,False,False,True
1768-HNVGJ,0,1,0,0,45,1,1,0,1,0,0,1,0,1,0,1,2,70.05,3062.45,0,3152.25,68.05444444444444,3152.25,3,0,0,1,0,0,0,3,0,False,False,True,False,True,False,False
6963-KQYQB,0,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,3,24.05,1764.75,0,1683.5,25.210714285714285,1683.5,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
5934-RMPOV,0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,1,2,84.75,1816.75,0,1864.5,82.57954545454545,1864.5,1,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
1207-BLKSA,0,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,23.05,1255.1,0,1198.6000000000001,24.13653846153846,1198.6000000000001,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
4088-YLDSU,1,0,1,0,55,1,1,1,0,0,1,1,1,1,1,1,2,104.15,5743.05,1,5728.25,104.41909090909091,5728.25,4,0,0,0,1,0,1,2,0,False,False,True,False,False,True,False
8316-BBQAY,0,0,0,0,65,0,0,0,1,0,1,1,1,1,2,0,1,59.95,3921.1,0,3896.75,60.324615384615385,3896.75,5,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
1166-PQLGG,0,0,1,1,72,1,0,2,0,0,0,0,0,0,2,0,0,19.55,1463.45,0,1407.6000000000001,20.325694444444444,1407.6000000000001,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
3146-JTQHR,1,0,1,0,10,1,0,2,0,0,0,0,0,0,1,0,0,19.6,189.45,0,196.0,18.945,196.0,0,1,0,0,0,1,0,2,0,True,False,False,False,False,False,True
4291-YZODP,0,0,0,1,7,1,0,2,0,0,0,0,0,0,1,0,3,20.05,96.8,0,140.35,13.828571428571427,140.35,0,1,0,0,0,1,0,2,0,False,False,False,True,False,False,True
4395-PZMSN,1,1,0,0,5,1,0,1,0,1,0,0,0,1,0,1,2,85.55,408.5,0,427.75,81.7,427.75,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
6427-FEFIG,0,0,1,1,24,1,1,0,1,0,1,0,1,1,2,0,1,78.6,1846.65,0,1886.3999999999999,76.94375000000001,1886.3999999999999,4,0,1,0,0,0,0,1,0,False,True,False,False,True,False,False
0017-IUDMW,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,116.8,8456.75,0,8409.6,117.45486111111111,8409.6,6,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
8706-HRADD,1,0,0,0,21,0,0,0,1,0,0,1,1,0,0,1,3,43.55,1011.5,0,914.55,48.166666666666664,914.55,3,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
9955-QOPOY,1,0,1,0,69,0,0,0,0,1,1,1,1,1,1,1,1,60.8,4263.4,0,4195.2,61.78840579710145,4195.2,5,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
4385-ZKVNW,1,0,1,1,44,1,0,0,0,1,0,1,0,0,0,1,0,54.9,2549.1,0,2415.6,57.934090909090905,2415.6,2,0,0,1,0,0,0,3,0,True,False,False,False,True,False,False
5446-DKWYW,0,1,1,1,61,1,1,0,0,0,1,0,1,0,1,1,2,65.2,3965.05,0,3977.2000000000003,65.00081967213114,3977.2000000000003,2,0,0,0,1,0,0,2,2,False,False,True,False,True,False,False
2034-CGRHZ,1,1,0,0,24,1,1,1,0,1,1,0,1,1,0,1,1,102.95,2496.7,1,2470.8,104.02916666666665,2470.8,4,0,1,0,0,0,1,3,0,False,True,False,False,False,True,False
5797-APWZC,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,90.6,90.6,1,90.6,90.6,90.6,2,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
3683-QKIUE,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,0,50.8,288.05,1,304.79999999999995,48.00833333333333,304.79999999999995,1,1,0,0,0,0,0,3,0,True,False,False,False,True,False,False
4228-ZGYUW,1,0,0,0,4,1,1,1,0,1,0,0,0,1,0,1,2,90.05,368.1,1,360.2,92.025,360.2,2,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
9031-ZVQPT,1,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,2,108.2,7840.6,0,7790.400000000001,108.89722222222223,7790.400000000001,5,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
2990-IAJSV,1,0,0,0,72,1,1,0,1,1,1,1,1,1,2,0,0,92.0,6632.75,0,6624.0,92.12152777777777,6624.0,6,0,0,0,1,0,1,1,0,True,False,False,False,True,False,False
8107-KNCIM,1,1,1,0,14,1,1,1,0,0,0,0,0,0,0,1,2,75.1,1013.35,0,1051.3999999999999,72.38214285714285,1051.3999999999999,0,0,1,0,0,0,0,3,1,False,False,True,False,False,True,False
9027-YFHQJ,1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,0,25.05,152.95,0,175.35,21.849999999999998,175.35,0,1,0,0,0,1,0,3,0,True,False,False,False,False,False,True
5176-LDKUH,0,0,0,0,48,1,0,1,0,1,0,0,0,0,1,0,2,75.15,3772.65,0,3607.2000000000003,78.596875,3607.2000000000003,1,0,0,1,0,0,0,2,0,False,False,True,False,False,True,False
4644-OBGFZ,1,0,1,1,55,1,0,2,0,0,0,0,0,0,1,0,3,19.5,1026.35,0,1072.5,18.66090909090909,1072.5,0,0,0,0,1,1,0,2,0,False,False,False,True,False,False,True
7926-IJOOU,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.3,19.3,0,19.3,19.3,19.3,0,1,0,0,0,1,0,3,0,False,True,False,False,False,False,True
6480-YAGIY,1,0,0,0,45,1,0,1,1,1,1,1,1,1,1,0,1,112.2,5031.85,0,5049.0,111.81888888888889,5049.0,6,0,0,1,0,0,1,2,0,False,True,False,False,False,True,False
4029-HPFVY,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4,0,210.89999999999998,73.46666666666667,210.89999999999998,0,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
7602-DBTOU,0,0,1,0,71,1,0,2,0,0,0,0,0,0,2,0,3,19.6,1416.5,0,1391.6000000000001,19.950704225352112,1391.6000000000001,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
5345-BMKWB,1,0,1,0,8,1,0,2,0,0,0,0,0,0,0,0,3,20.25,158.35,0,162.0,19.79375,162.0,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
3519-ZKXGG,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,2,75.85,256.6,1,227.54999999999998,85.53333333333335,227.54999999999998,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
5457-COLHT,1,0,1,1,69,1,0,0,1,1,0,1,1,1,2,0,0,80.65,5542.55,0,5564.85,80.3268115942029,5564.85,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
6416-TVAIH,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,68.5,1,68.5,68.5,68.5,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
5451-YHYPW,0,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,115.75,8443.7,0,8334.0,117.27361111111112,8334.0,6,0,0,0,1,0,1,1,1,False,True,False,False,False,True,False
5108-ADXWO,1,0,0,0,11,1,0,1,1,0,0,0,0,0,0,1,2,73.5,791.75,1,808.5,71.97727272727273,808.5,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
7998-WNZEM,1,0,0,0,71,1,1,0,1,1,1,1,0,1,2,0,0,80.6,5708.2,0,5722.599999999999,80.39718309859154,5722.599999999999,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
3066-RRJIO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,69.95,1,69.95,69.95,69.95,0,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
4664-NJCMS,0,0,1,0,33,0,0,0,1,0,1,1,1,1,2,0,0,59.55,2016.3,0,1965.1499999999999,61.1,1965.1499999999999,5,0,0,1,0,0,0,1,0,True,False,False,False,True,False,False
0307-BCOPK,0,0,0,0,16,1,0,2,0,0,0,0,0,0,1,0,3,19.05,326.65,0,304.8,20.415625,304.8,0,0,1,0,0,1,0,2,0,False,False,False,True,False,False,True
7629-WFGLW,0,1,1,0,56,1,1,1,1,1,1,1,0,0,1,0,2,95.65,5471.75,0,5356.400000000001,97.70982142857143,5356.400000000001,4,0,0,0,1,0,1,2,1,False,False,True,False,False,True,False
2542-HYGIQ,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.95,19.95,0,19.95,19.95,19.95,0,1,0,0,0,1,0,3,0,False,True,False,False,False,False,True
6715-OFDBP,1,0,0,0,5,1,0,0,0,0,1,0,1,1,0,1,2,70.05,346.4,1,350.25,69.28,350.25,3,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
5016-LIPDW,1,0,1,1,57,1,0,2,0,0,0,0,0,0,1,0,3,19.4,1061.6,0,1105.8,18.62456140350877,1105.8,0,0,0,0,1,1,0,2,0,False,False,False,True,False,False,True
6481-LXPWL,1,0,1,1,56,0,0,0,0,1,1,0,0,0,1,1,1,36.1,1971.5,0,2021.6000000000001,35.205357142857146,2021.6000000000001,2,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
1567-DSCIC,1,0,0,0,8,1,1,1,0,1,1,0,1,0,0,1,2,94.0,773.65,1,752.0,96.70625,752.0,3,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
2150-UWTFY,0,0,1,1,22,1,0,0,1,1,1,0,0,0,0,0,3,61.15,1422.05,1,1345.3,64.63863636363637,1345.3,3,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
6124-ACRHJ,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.75,19.75,0,19.75,19.75,19.75,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
9362-MWODR,0,0,0,1,40,1,0,0,1,0,0,1,1,0,0,1,1,64.1,2460.35,0,2564.0,61.50875,2564.0,3,0,0,1,0,0,0,3,0,False,True,False,False,True,False,False
9975-GPKZU,1,0,1,1,46,1,0,2,0,0,0,0,0,0,2,0,1,19.75,856.5,0,908.5,18.619565217391305,908.5,0,0,0,1,0,1,0,1,0,False,True,False,False,False,False,True
9625-RZFUK,1,0,1,1,63,1,0,2,0,0,0,0,0,0,2,0,3,19.7,1275.85,0,1241.1,20.2515873015873,1241.1,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
5153-LXKDT,1,0,1,1,68,1,1,1,1,1,1,0,1,1,2,1,2,110.2,7467.5,0,7493.6,109.81617647058823,7493.6,5,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
5161-UBZXI,1,0,1,1,69,1,0,1,1,1,0,1,1,1,2,1,1,106.35,7261.75,0,7338.15,105.2427536231884,7338.15,5,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
1020-JPQOW,0,0,1,0,56,1,1,1,0,1,1,1,0,0,0,0,2,90.55,5116.6,0,5070.8,91.36785714285715,5070.8,3,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
7919-ZODZZ,0,0,1,1,10,1,0,0,0,1,1,0,0,1,1,1,3,65.9,660.05,0,659.0,66.005,659.0,3,1,0,0,0,0,0,2,0,False,False,False,True,True,False,False
0565-JUPYD,1,0,0,0,63,1,1,1,1,1,1,1,1,0,1,0,1,104.5,6590.8,0,6583.5,104.61587301587302,6583.5,5,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
